data_coleta,categoria_key,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url,fonte_wattagem,fonte_certificacao,fonte_modular,fonte_atx3
2026-05-16,fonte,882419,"Fonte Gamer Aerocool VX-500 Stealth, 500W, ATX, Bivolt, Preto - 86368",211.65,211.65,179.9,15,5,1,True,Aerocool,Hardware/Fontes/Fonte 500W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/882419/fonte-gamer-aerocool-vx-500-stealth-500w-atx-bivolt-preto-86368,500.0,,,False
2026-05-16,fonte,994077,"Fonte Gamer Redragon Charge, 750W, ATX, 80 Plus Bronze, Preto - FRC-750",499.99,499.99,449.99,10,0,0,True,Redragon,Hardware/Fontes/Fonte 750W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/994077/fonte-gamer-redragon-charge-750w-atx-80-plus-bronze-preto-frc-750,750.0,Bronze,,False
2026-05-16,fonte,499176,"Fonte Redragon RGPS, 500W, 80 Plus Bronze, Sem Cabo, Preto - GC-PS001-1",457.53,457.53,388.9,15,5,25,True,Redragon,Hardware/Fontes/Fonte 500W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/499176/fonte-redragon-rgps-500w-80-plus-bronze-sem-cabo-preto-gc-ps001-1,500.0,Bronze,,False
2026-05-16,fonte,910929,"Fonte Montech CENTURY II, 1200W, 80 Plus Gold, Full Modular, ATX 3.1, PFC Ativo, Cinza - CENTURY II 1200W",1111.1,1111.1,999.99,10,0,0,True,MONTECH,Hardware/Fontes/Fonte 1200W,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/910929/fonte-montech-century-ii-1200w-80-plus-gold-full-modular-atx-3-1-pfc-ativo-cinza-century-ii-1200w,1200.0,Gold,Full,False
2026-05-16,fonte,166406,"Fonte Brazil PC Gamer ATX, 500W, 80 Plus Bronze, PFC Ativo - BPC/500",0.0,187.79,178.4,5,5,9,True,Brazil PC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/166406/fonte-brazil-pc-gamer-atx-500w-80-plus-bronze-pfc-ativo-bpc-500,500.0,Bronze,,False
2026-05-16,fonte,572486,"Fonte de Alimentação Corsair CX750, 750W 80 Plus, Bronze - CP-9020279-BR",0.0,529.0,454.94,14,4,6,True,Corsair,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/572486/fonte-de-alimentacao-corsair-cx750-750w-80-plus-bronze-cp-9020279-br,750.0,Bronze,,False
2026-05-16,fonte,640777,"Fonte Fortrek Crusader, 500W, ATX, Sem cabo, Branca - 83590",188.12,188.12,159.9,15,0,0,True,Fortrek,Hardware/Fontes/Fonte 500W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/640777/fonte-fortrek-crusader-500w-atx-sem-cabo-branca-83590,500.0,,,False
2026-05-16,fonte,886903,"Fonte Gamer Fortrek Aerocool Stealth VX-600, 600W, ATX, Bivolt, Preto - 86370",246.94,246.94,209.9,15,0,0,True,Fortrek,Hardware/Fontes/Fonte 600W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/886903/fonte-gamer-fortrek-aerocool-stealth-vx-600-600w-atx-bivolt-preto-86370,600.0,,,False
2026-05-16,fonte,461384,"Fonte Gamer Rise Mode Zeus, 850W, Modular, PFC Ativo, Preto - RM-PSU-01-PA-850",945.87,945.87,803.99,15,5,61,True,Rise Mode,Hardware/Fontes/Fonte 850W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/461384/fonte-gamer-rise-mode-zeus-850w-modular-pfc-ativo-preto-rm-psu-01-pa-850,850.0,,,False
2026-05-16,fonte,162723,"Fonte C3Tech, 500W, PS-500BK",0.0,165.9,165.9,0,5,1,True,C3Tech,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/162723/fonte-c3tech-500w-ps-500bk,500.0,,,False
2026-05-16,fonte,356641,"Fonte Atx Fortrek Crusader, 500w, Bivolt Manual, Cooler 120mm, Preto",0.0,155.2,127.26,18,3,7,True,Fortrek,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/356641/fonte-atx-fortrek-crusader-500w-bivolt-manual-cooler-120mm-preto,500.0,,,False
2026-05-16,fonte,924826,Fonte Cooler Master Mwe 850w 80 Plus Gold Atx C/cabo - Mpe-8506-acag-bbr,0.0,579.0,579.0,0,0,0,True,Cooler Master,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/924826/fonte-cooler-master-mwe-gold-850w-v3-atx-3-1-80-plus-gold,850.0,Gold,,False
2026-05-16,fonte,997215,Fonte Gamer 750w Thermaltake Tr2 S Atx 3.0 PCie 5.1 80 Plus Alta Estabilidade Ps-trs-0750nnfawb-1,0.0,476.67,429.0,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/997215/fonte-gamer-750w-thermaltake-tr2-s-atx-3-0-pcie-5-1-80-plus-alta-estabilidade-ps-trs-0750nnfawb-1,750.0,,,True
2026-05-16,fonte,727711,"Fonte Thermaltake Toughpower Gt 850w, Fully Modular, 80 Plus Gold, Preto - Ps-tpt-0850fnfagb-3",888.88,888.88,799.99,10,5,2,True,Thermaltake,Hardware/Fontes/Fonte 850W,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/727711/fonte-thermaltake-toughpower-gt-850w-fully-modular-80-plus-gold-preto-ps-tpt-0850fnfagb-3,850.0,Gold,,False
2026-05-16,fonte,727712,"Fonte Thermaltake Toughpower Gt snow 850w, Fully Modular 80 Plus Gold, Branco - Ps-tpt-0850fnfagb-w",888.88,888.88,799.99,10,5,1,True,Thermaltake,Hardware/Fontes/Fonte 850W,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/727712/fonte-thermaltake-toughpower-gt-snow-850w-fully-modular-80-plus-gold-branco-ps-tpt-0850fnfagb-w,850.0,Gold,,False
2026-05-16,fonte,57437,"Fonte Aerocool KCAS, 500W, 80 Plus Bronze, PFC Ativo, Sem Cabo, Preto - EN53367",395.18,395.18,335.9,15,5,169,True,Aerocool,Hardware/Fontes/Fonte 500W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/57437/fonte-aerocool-kcas-500w-80-plus-bronze-pfc-ativo-sem-cabo-preto-en53367,500.0,Bronze,,False
2026-05-16,fonte,994078,"Fonte Gamer Redragon Charge, 850W, ATX, 80 Plus Bronze, Preto - FRC-850",555.54,555.54,499.99,10,5,1,True,Redragon,Hardware/Fontes/Fonte 850W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/994078/fonte-gamer-redragon-charge-850w-atx-80-plus-bronze-preto-frc-850,850.0,Bronze,,False
2026-05-16,fonte,1002527,"Fonte Gamer Kalkan, 750W, 80 Plus Bronze, PFC Ativo, Preto - MP-0850W-B",355.54,355.54,319.99,10,0,0,True,KALKAN,Hardware/Fontes/Fonte 750W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/1002527/fonte-gamer-kalkan-750w-80-plus-bronze-pfc-ativo-preto-mp-0850w-b,750.0,Bronze,,False
2026-05-16,fonte,685978,Fonte Atx 600w C3tech Preta - Ps-600bk,0.0,228.6,208.03,9,5,1,True,C3Techtech,Hardware/Fontes/Fonte 600W,Sem Garantia,True,https://www.kabum.com.br/produto/685978/fonte-atx-600w-c3tech-preta-ps-600bk,600.0,,,False
2026-05-16,fonte,622067,Fonte Corsair Rm1000x Shift White 1000w 80 Plus Gold Modular Branca - Cp-9020275-br,0.0,1660.25,1461.02,12,0,0,True,Corsair,Hardware/Fontes/Fonte 1000W,Sem Garantia,True,https://www.kabum.com.br/produto/622067/fonte-corsair-rm1000x-shift-white-1000w-80-plus-gold-modular-branca-cp-9020275-br,1000.0,Gold,,False
2026-05-16,fonte,1002990,"Fonte Thermaltake Toughpower GT, 1000W, 80 Plus Gold, Full Modular, PFC Ativo, Snow White - PS-TPT-1000FNFAGB-W",1222.21,1222.21,1099.99,10,5,1,True,Thermaltake,Hardware/Fontes/Fonte 1000W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/1002990/fonte-thermaltake-toughpower-gt-1000w-80-plus-gold-full-modular-pfc-ativo-snow-white-ps-tpt-1000fnfagb-w,1000.0,Gold,Full,False
2026-05-16,fonte,458256,"Fonte De Alimentacao C3tech 350wts Ps-350bk, Preto",146.25,146.25,124.31,15,0,0,True,Outros,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/458256/fonte-de-alimentacao-c3tech-350wts-ps-350bk-preto,350.0,,,False
2026-05-16,fonte,456709,"Fonte De Alimentação Brazilpc, 230w, Real, Atx, 24 Pinos, Bpc-230v1.2",0.0,51.0,45.9,10,0,0,True,Brasil PC,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/456709/fonte-de-alimentacao-brazilpc-230w-real-atx-24-pinos-bpc-230v1-2,230.0,,,False
2026-05-16,fonte,717500,"Fonte CORSAIR RM750e, 750W, Platinum, Full Modular, ATX 3.1 e PCIe 5.1, Eficiência Cybenetics Gold, Baixo Ruído, Branco - CP-9020292-BR",772.71,772.71,679.98,12,5,3,True,Corsair,Hardware/Fontes/Fonte 750W,7 anos de garantia (3 meses de garantia legal + 81 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/717500/fonte-corsair-rm750e-750w-platinum-full-modular-atx-3-1-e-pcie-5-1-eficiencia-cybenetics-gold-baixo-ruido-branco-cp-9020292-br,750.0,Platinum,Full,False
2026-05-16,fonte,908141,"Fonte Duex Pulse Pro, 800W, 80 Plus Gold, Full Modular, PFC Ativo, Branco - DXFOPRO800WGW",666.66,666.66,599.99,10,0,0,True,Duex,Hardware/Fontes/Fonte 800W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/908141/fonte-duex-pulse-pro-800w-80-plus-gold-full-modular-pfc-ativo-branco-dxfopro800wgw,800.0,Gold,Full,False
2026-05-16,fonte,1002989,"Fonte Thermaltake Toughpower GT, 1000W, 80 Plus Gold, Full Modular, PFC Ativo, Preto - PS-TPT-1000FNFAGB-3",1233.32,1233.32,1109.99,10,0,0,True,Thermaltake,Hardware/Fontes/Fonte 1000W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/1002989/fonte-thermaltake-toughpower-gt-1000w-80-plus-gold-full-modular-pfc-ativo-preto-ps-tpt-1000fnfagb-3,1000.0,Gold,Full,False
2026-05-16,fonte,173833,"Fonte Fortrek ATX Black Hawk, 500W, 80 Plus Bronze, PFC Ativo",0.0,295.0,241.9,18,0,0,True,Fortrek,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/173833/fonte-fortrek-atx-black-hawk-500w-80-plus-bronze-pfc-ativo,500.0,Bronze,,False
2026-05-16,fonte,919068,"Fonte De Alimentacao 110/220vac Saida 5vdc 2a 5,5x2,1mm",0.0,24.99,22.49,10,0,0,True,Knup,Hardware/Fontes/Acessórios,Sem Garantia,False,https://www.kabum.com.br/produto/919068/fonte-de-alimentacao-110-220vac-saida-5vdc-2a-5-5x2-1mm,,,,False
2026-05-16,fonte,734720,Fonte De Alimentação Para Computador PC Atx De 650w Real,0.0,129.99,123.49,5,5,3,True,Aitek,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/734720/fonte-de-alimentacao-para-computador-pc-atx-de-650w-real,650.0,,,False
2026-05-16,fonte,62205,"Fonte Aerocool, 700W, 80 Plus Bronze, Sem Cabos, Preto -700 EN53381",0.0,364.59,309.9,15,5,9,True,Aerocool,Hardware/Fontes/Fonte 700W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/62205/fonte-aerocool-700w-80-plus-bronze-sem-cabos-preto-700-en53381,700.0,Bronze,,False
2026-05-16,fonte,1002525,"Fonte Gamer Kalkan, 550W, 80 Plus Bronze, PFC Ativo, Preto - MP-0650W-B",333.32,333.32,299.99,10,5,1,True,KALKAN,Hardware/Fontes/Fonte 550W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/1002525/fonte-gamer-kalkan-550w-80-plus-bronze-pfc-ativo-preto-mp-0650w-b,550.0,Bronze,,False
2026-05-16,fonte,463872,"Fonte Atx 500w Real Bpc/5350-m, 24 Pinos, Com Cabo Box",0.0,85.79,81.5,5,3,3,True,Brazil PC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/463872/fonte-atx-500w-real-bpc-5350-m-24-pinos-com-cabo-box,500.0,,,False
2026-05-16,fonte,923379,Fonte Cooler Master Mwe Gold 750 V3 Atx 3.1 80 Plus Gold,0.0,625.0,593.75,5,5,2,True,Cooler Master,Hardware/Fontes/Fonte 750W,Sem Garantia,False,https://www.kabum.com.br/produto/923379/fonte-cooler-master-mwe-gold-750-v3-atx-3-1-80-plus-gold,,Gold,,False
2026-05-16,fonte,1020340,"Fonte Msi Mag A650bn, 650w, 80 Plus Gold, Pfc Ativo, Preto - 306-7zpbz23-ce0",543.9,543.9,516.7,5,0,0,True,MSI,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/1020340/fonte-msi-mag-a650bn-650w-80-plus-bronze-pfc-ativo-preto-306-7zpbz23-ce0,650.0,Gold,,False
2026-05-16,fonte,121811,"Fonte Vinik Slim SFX, 230W Real, Bivolt, Para Gabinete, Corp - VFS230",0.0,198.75,168.94,15,4,1,True,Vinik,Hardware/Fontes/Fonte 230W,Sem Garantia,False,https://www.kabum.com.br/produto/121811/fonte-vinik-slim-sfx-230w-real-bivolt-para-gabinete-corp-vfs230,230.0,,,False
2026-05-16,fonte,646731,Fonte Gamer Atx Fortrek Black Hawk 650w 80 Plus Bronze Pfc Ativo,411.25,411.25,349.56,15,0,0,True,Fortrek,Hardware/Fontes/Fonte 650W,Sem Garantia,False,https://www.kabum.com.br/produto/646731/fonte-gamer-atx-fortrek-black-hawk-650w-80-plus-bronze-pfc-ativo,650.0,Bronze,,False
2026-05-16,fonte,350832,"Fonte Duex ATX, 500W Real, 20+4 IDE, SATA - DX500FSE",0.0,130.0,106.6,18,3,1,True,Duex,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/350832/fonte-duex-atx-500w-real-20-4-ide-sata-dx500fse,500.0,,,False
2026-05-16,fonte,953646,Fonte Atx 500w 80plus Bronze Brazilpc Bpc/500-80plus/b 24 Pinos,189.89,189.89,170.9,10,0,0,True,BRAZILPC,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/953646/fonte-atx-500w-80plus-bronze-brazilpc-bpc-500-80plus-b-24-pinos,500.0,Bronze,,False
2026-05-16,fonte,997462,Fonte Atx 2.52 650w 80 Plus Bronze Pulse Pro Duex Dxfopro650wbfsew+ Full Modular Branca,0.0,510.0,418.2,18,5,1,True,Duex,Hardware/Fontes/Fonte 650W,Sem Garantia,True,https://www.kabum.com.br/produto/997462/fonte-atx-2-52-650w-80-plus-bronze-pulse-pro-duex-dxfopro650wbfsew-full-modular-branca,650.0,Bronze,Full,False
2026-05-16,fonte,997010,Fonte Lian Li RB650B Preto 650W ATX 80 PLUS Bronze Fan 135mm com Organizadores Integrados ATX 3.1 12VHPWR,555.54,555.54,499.99,10,0,0,True,Lian Li,Hardware/Fontes/Fonte 650W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/997010/fonte-lian-li-rb650b-preto-650w-atx-80-plus-bronze-fan-135mm-com-organizadores-integrados-atx-3-1-12vhpwr,650.0,Bronze,,False
2026-05-16,fonte,597158,"Fonte Husky Sledger 950W, 80 Plus Platinum, Cybenetics Platinum, PFC ativo, Bivolt - HFN950PT",977.26,977.26,859.99,12,5,28,True,Husky,Hardware/Fontes/Fonte 950W,2 anos de garantia (3 meses de garantia legal + 21 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/597158/fonte-husky-sledger-950w-80-plus-platinum-cybenetics-platinum-pfc-ativo-bivolt-hfn950pt,950.0,Platinum,,False
2026-05-16,fonte,181891,"Fonte K-Mex ATX, 200W, 12V, Com Cabo",0.0,107.55,98.95,8,0,0,True,K-mex,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/181891/fonte-k-mex-atx-200w-12v-com-cabo,200.0,,,False
2026-05-16,fonte,166380,"Fonte C3Tech Gamer ATX, 600W, 80 Plus Bronze, PFC Ativo, Bivolt Automático, PS-G600B",0.0,245.9,221.31,10,0,0,True,C3Tech,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/166380/fonte-c3tech-gamer-atx-600w-80-plus-bronze-pfc-ativo-bivolt-automatico-ps-g600b,600.0,Bronze,,False
2026-05-16,fonte,630265,Fonte Atx 600w 80 Plus Bronze Duex Dx 600fse+ Branca,0.0,195.93,195.93,0,0,0,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/630265/fonte-atx-600w-80-plus-bronze-duex-dx-600fse-branca,600.0,Bronze,,False
2026-05-16,fonte,452749,"Fonte Brazil PC ATX 800W, Real Pro Full Modular, 80plus, Bronze - Ps/Fm800brz80",0.0,312.11,280.9,10,0,0,True,Brazil PC,Hardware/Fontes/Fonte 800W,Sem Garantia,False,https://www.kabum.com.br/produto/452749/fonte-brazil-pc-atx-800w-real-pro-full-modular-80plus-bronze-ps-fm800brz80,800.0,Bronze,Full,False
2026-05-16,fonte,534816,"Fonte de Alimentação C3Tech 850W, Full Modular, Bronze ATX",0.0,539.01,495.89,8,4,2,True,Outros,Hardware/Fontes/Fonte 850W,Sem Garantia,False,https://www.kabum.com.br/produto/534816/fonte-de-alimentacao-c3tech-850w-full-modular-bronze-atx,850.0,Bronze,Full,False
2026-05-16,fonte,572495,"Fonte 350w Brazil PC, Bivolt Manual, Oem - Bpc-325v1.2",0.0,86.92,81.7,6,0,0,True,Brazil PC,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/572495/fonte-350w-brazil-pc-bivolt-manual-oem-bpc-325v1-2,350.0,,,False
2026-05-16,fonte,431189,"Fonte Gamer Aerocool ATX KCAS, 800W, 80 Plus Bronze, PFC Ativo, Preto - 79602",517.53,517.53,439.9,15,4,11,True,Aerocool,Hardware/Fontes/Fonte 800W,6 meses de garantia (3 meses de garantia legal + 3 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/431189/fonte-gamer-aerocool-atx-kcas-800w-80-plus-bronze-pfc-ativo-preto-79602,800.0,Bronze,,False
2026-05-16,fonte,1002526,"Fonte Gamer Kalkan, 650W, 80 Plus Bronze, PFC Ativo, Preto - MP-0750W-B",333.32,333.32,299.99,10,0,0,True,KALKAN,Hardware/Fontes/Fonte 650W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/1002526/fonte-gamer-kalkan-650w-80-plus-bronze-pfc-ativo-preto-mp-0750w-b,650.0,Bronze,,False
2026-05-16,fonte,572477,Fonte De Alimentacao 500w P/computador Ref: Af-500a,0.0,246.9,234.56,5,0,0,True,DEX,Hardware/Fontes/Fonte 500W,Sem Garantia,True,https://www.kabum.com.br/produto/572477/fonte-de-alimentacao-500w-p-computador-ref-af-500a,500.0,,,False
2026-05-16,fonte,543513,"Fonte Corsair Cx550, 550W, 80 Plus Bronze, Preto - Cp-9020277",0.0,473.67,449.99,5,1,1,True,Corsair,Hardware/Fontes/Fonte 550W,Sem Garantia,False,https://www.kabum.com.br/produto/543513/fonte-corsair-cx550-550w-80-plus-bronze-preto-cp-9020277,550.0,Bronze,,False
2026-05-16,fonte,951435,Fonte Atx 350w Real C/ Cabo Automático 8 Pinos 4+4 Preto,0.0,109.9,109.9,0,0,0,True,Bluecase,Hardware/Fontes/Fonte 350W,Sem Garantia,False,https://www.kabum.com.br/produto/951435/fonte-atx-350w-real-c-cabo-automatico-8-pinos-4-4-preto,350.0,,,False
2026-05-16,fonte,185327,"Fonte Evus ATX, 200W, 12V, Sem Cabo, 24P, 2SATA, Com Caixa - PS-200",0.0,79.54,65.22,18,0,0,True,Evus,Hardware/Fontes/Fonte 200W,Sem Garantia,False,https://www.kabum.com.br/produto/185327/fonte-evus-atx-200w-12v-sem-cabo-24p-2sata-com-caixa-ps-200,200.0,,,False
2026-05-16,fonte,619479,Fonte Atx 500w Para Computador 12v Bivolt Preto Sem Cabo,0.0,99.9,99.9,0,0,0,True,FONENG,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/619479/fonte-atx-500w-para-computador-12v-bivolt-preto-sem-cabo,500.0,,,False
2026-05-16,fonte,460328,"Fonte Duex Dx 600wfse+ 600w, ATX, Bivolt Automático, 80 Plus Bronze, PFC Ativo, Preto",0.0,250.3,212.76,15,4,16,True,Duex,Hardware/Fontes/Fonte 600W,Sem Garantia,False,https://www.kabum.com.br/produto/460328/fonte-duex-dx-600wfse-600w-atx-bivolt-automatico-80-plus-bronze-pfc-ativo-preto,600.0,Bronze,,False
2026-05-16,fonte,286389,"Fonte Duex Dx-500fse+ 500W 80 Plus Bronze, Pfc Ativo, Com Cabo",0.0,225.0,180.0,20,5,10,True,Duex,Hardware/Fontes/Fonte 500W,Sem Garantia,False,https://www.kabum.com.br/produto/286389/fonte-duex-dx-500fse-500w-80-plus-bronze-pfc-ativo-com-cabo,500.0,Bronze,,False
2026-05-16,fonte,717501,"Fonte CORSAIR RM1000e, 1000W, Platinum, Full Modular ATX 3.1 e PCIe 5.1, Eficiência Cybenetics Gold, Baixo ruído, Preto - CP-9020297-BR",1444.43,1444.43,1299.99,10,4,1,True,Corsair,Hardware/Fontes/Fonte 1000W,7 anos de garantia (3 meses de garantia legal + 81 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/717501/fonte-corsair-rm1000e-1000w-platinum-full-modular-atx-3-1-e-pcie-5-1-eficiencia-cybenetics-gold-baixo-ruido-preto-cp-9020297-br,1000.0,Platinum,Full,False
2026-05-16,fonte,872573,"Fonte Corsair RMx Series RM750x, 750W, ATX 3.1, Cybenetics Gold, Modular, Preto - CP-9020285-BR",1022.72,1022.72,899.99,12,0,0,True,Corsair,Hardware/Fontes/Fonte 750W,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/872573/fonte-corsair-rmx-series-rm750x-750w-atx-3-1-cybenetics-gold-modular-preto-cp-9020285-br,750.0,Gold,,False
2026-05-16,fonte,993320,"Fonte Montech Beta 2, 850W, Preto - BETA2850W",511.1,511.1,459.99,10,0,0,True,MONTECH,Hardware/Fontes/Fonte 850W,5 anos de garantia (3 meses de garantia legal + 57 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/993320/fonte-montech-beta-2-850w-preto-beta2850w,850.0,,,False
2026-05-16,fonte,110490,"Fonte C3Tech PS-G500B, 500W, 80 Plus Bronze - PS-G500B",317.64,317.64,269.99,15,5,10,True,C3Tech,Hardware/Fontes/Fonte 500W,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),True,https://www.kabum.com.br/produto/110490/fonte-c3tech-ps-g500b-500w-80-plus-bronze-ps-g500b,500.0,Bronze,,False
